Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,1 : Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2015,GARY FRANKO,PPP,90782,MULTI MEDIA,B,Lect,14,19,74%,,9.5,4.93,5,4.93,4.79,4.86,5,4.86,4.93,4.93
Spring,2015,MATTHEW MEHALIK,PPP,90789,SUSTAINABLE COMM DEV,A,Lect,11,17,65%,,9.64,4.45,4.55,4.18,4.27,4.55,4.36,4.82,4.27,4.18
Spring,2015,SHELBY STEWMAN,PPP,90792,APPLIED DEMOGRAPHY,A,Lect,1,3,33%,,8,4,1,2,4,4,2,5,3,3
Spring,2015,GARY FRANKO,PPP,90801,DESKTOP PUBLISHING,A4,Lect,17,21,81%,,6.24,4.71,4.76,4.76,4.53,4.75,4.88,4.88,4.82,4.82
Spring,2015,JEFFREY KUPFER,PPP,90808,ENERGY POLICY,A3,Lect,12,19,63%,,8.75,4.42,4.58,4.5,4.33,4.67,4.5,4.75,4.5,4.5
Spring,2015,Robert Strauss,PPP,90817,RGNL FINANCE ED PLCY,A,Lect,4,5,80%,,9.5,4,3,3.25,2.25,4,3,3.5,3.25,3.25
Spring,2015,AMELIA HAVILAND,PPP,90823,PROGRAM EVALUATION,A,Lect,23,29,79%,,8.95,4.57,4.43,4.52,4,4.65,4.57,4.65,4.48,4.3
Spring,2015,ANTHONY CHEESEBROUGH,PPP,90824,COST BENEFIT ANALYS,W,Lect,24,24,100%,,6.7,3.13,2.92,2.88,2.58,3.58,2.25,3.88,2.38,2.25
Spring,2015,"WESSEL, M. (co-taught)",PPP,90827,ECONOMICS DEVELPMENT,A,Lect,16,22,73%,,6.69,4.63,4.31,4.44,4.5,4.5,4.44,4.75,4.56,4.56
Spring,2015,"ofabusuy, . (co-taught)",PPP,90827,ECONOMICS DEVELPMENT,A,Lect,16,22,73%,,5.75,4.13,4,4,4,4,4,4.25,4,4
Spring,2015,LYNNE PASTOR,PPP,90830,INTRO FIN MGT HLTHCR,A3,Lect,20,27,74%,,8,3.75,3.9,3.55,3.3,3.65,3.55,3.95,3.55,3.2
Spring,2015,K TROUT,PPP,90831,ADV FIN MGT HLTH CRE,A4,Lect,17,22,77%,,8.76,4.29,4.2,4.19,4,4.53,4.19,4.5,4.31,4.13
Spring,2015,GARY KAPLAN,PPP,90832,HEALTH LAW,A4,Lect,21,33,64%,,6.62,3.48,3.38,3.24,3,3.62,3.67,3.95,3.48,3.24
Spring,2015,ELIZABETH BJERKE,PPP,90833,POPULATION HEALTH,A3,Lect,20,27,74%,,6.42,4.3,3.4,3.55,3.3,3.89,3.53,4.16,3.8,3.35
Spring,2015,KRISTEN KURLAND,PPP,90834,HEALTH CARE GIS,A,Lect,19,28,68%,,12.16,4.58,4.47,4.42,4.26,4.74,4.47,4.53,4.47,4.32
Spring,2015,JONATHAN DELANO,PPP,90840,LEGISTVE POLCY MKNG,A3,Lect,9,16,56%,,7.67,4.44,4.33,4.33,3.78,4.78,4.78,4.67,4.33,4.44
Spring,2015,JONATHAN DELANO,PPP,90842,PUBLIC POL IMPLEMENT,A4,Lect,8,15,53%,,6.88,4.38,4.13,4,3.63,4.5,4.38,4.63,4.38,4.71
Spring,2015,TIMOTHY ZAK,PPP,90845,SOC INNOVATN INCUBTR,A,Lect,10,12,83%,,8,4.3,4.2,4.4,3.9,4.4,4.4,4.4,4.4,4.3
Spring,2015,EMIL BOLONGAITA,PPP,90856,MGT OF INTL DEV,K,Lect,6,9,67%,,7.5,4.83,4.5,4.67,4.33,4.67,4.5,4.83,4.67,4.5
Spring,2015,DEBORAH STINE,PPP,90869,NEW TECH COMM PUBPOL,A4,Lect,2,3,67%,,9.5,4.5,4,3.5,4,3.5,3,4.5,4,3.5
Spring,2015,MARTIN GAYNOR,PPP,90871,HEALTH POLICY WKSHP,A,Lect,5,8,63%,,4.4,2.4,2.4,2.2,2.8,2.4,3,3.6,2.6,3.2
Spring,2015,"CRANE, E. (co-taught)",PPP,90895,POL TP CYBERSEC PLY,W3,Lect,22,25,88%,,6.5,3.41,2.68,3.23,2.59,4.09,3.36,4.05,3.18,3.14
Spring,2015,"NOVY, R. (co-taught)",PPP,90895,POL TP CYBERSEC PLY,W3,Lect,22,25,88%,,6.91,4,3.05,3.41,2.64,4.23,3.68,4.41,3.64,3.14
Spring,2015,SUSAN REICHLE,PPP,90896,PL TP: INTRNL DVL PL,W4,Lect,23,24,96%,,6.04,5,4.52,4.57,4.22,4.91,4.39,4.96,4.74,4.74
Spring,2015,COLIN UNDERWOOD,PPP,90900,INTERNSHIP,K,Lect,5,11,45%,,25,4.2,4.2,4,3.8,4.2,4.4,4.4,4.4,4.4
Spring,2015,RAHUL TELANG,PPP,90902,PHD SEMINAR II,A,Lect,5,6,83%,,4.4,4.4,4.2,4.4,4.4,4.4,4.4,4.2,4.4,4.2
Spring,2015,SHAMENA ANWAR,PPP,90906,INTRO ECONMTRC THEO,A,Lect,12,14,86%,,10.75,4.08,4.17,4.5,4.08,4.5,4.42,4.5,4.33,4.25
Spring,2015,SHELBY STEWMAN,PPP,90912,DEMOGRAPHY,A,Lect,4,5,80%,,7.25,3.25,3.5,3,3,3.25,3.25,4.25,3,3
Spring,2015,LEE BRANSTETTER,PPP,90928,PHD INTRNL MICRCMCS,A,Lect,6,7,86%,,9,4.83,4.83,4.83,5,4.83,5,5,5,5
Spring,2015,PAMELA LEWIS,PPP,90929,PHD PRAC PRS III,A3,Lect,3,3,100%,,7,5,4.67,4.67,5,5,5,5,5,5
Spring,2015,PAMELA LEWIS,PPP,90930,PHD PRAC PRS IV,A4,Lect,4,4,100%,,6,5,5,5,5,5,5,5,5,5
Spring,2015,STEPHEN FIENBERG,PPP,90931,LARC GRADUATE SEMNR,B,Lect,6,12,50%,,8.67,4.5,4.5,4.33,4.33,4.5,4.5,4.33,4.5,4.33
Spring,2015,PAUL CHAPMAN,PPP,90936,INDEPENDENT STUDY,K,Lect,3,3,100%,,9,4.67,4,4.33,4.67,4,4,4,4,4
Spring,2015,JAMES JORDAN,PPP,90952,INDEPENDENT STUDY,A,Lect,1,2,50%,,11,5,5,5,5,5,5,5,5,5
Spring,2015,KRISTEN KURLAND,PPP,90956,INDEPENDENT STUDY,A,Lect,2,3,67%,,21,5,5,5,5,5,5,5,5,4.5
Spring,2015,REMA PADMAN,PPP,90966,INDEPENDENT STUDY,A,Lect,2,2,100%,,16,5,5,5,5,5,4.5,5,5,5
Fall,2015,BRETT CRAWFORD,CRM,93703,ARTS ENT: MGT & STR,A,Lect,31,34,91%,,11.16,4.68,4.23,4.42,4.06,4.55,4.48,4.45,4.35,4.03
Fall,2015,ALLISON LEE-MANN,CRM,93716,HUM RSRC MGT CREATVE,A1,Lect,25,29,86%,,6.04,4.24,3.52,3.92,4,4.32,4.12,4.8,3.84,3.6
Fall,2015,KARYN MOORE,CRM,93732,DB THRY PRC CRTV ENT,A2,Lect,21,28,75%,,9.2,4.38,4.38,4.43,3.95,4.24,4.19,4.33,4.29,4.1
Fall,2015,RICHARD RAUH,CRM,93768,ALLEN & BROOKS FILMS,A,Lect,1,4,25%,,2,3,4,2,2,2,3,4,3,3
Fall,2015,JERRY COLTIN,CRM,93808,EXHIBITIONS MGMNT,A2,Lect,13,16,81%,,6.85,3.54,2.92,3.46,3.46,3.62,3.31,4.15,3.15,2.85
Fall,2015,BRETT CRAWFORD,CRM,93811,PRD PERF ART SEASON,A2,Lect,14,15,93%,,5.64,4.79,3.57,3.86,4,4.5,4.14,4.93,4.21,3.86
Fall,2015,J MCMAHON,CRM,93813,ARTS FACILITIES MNGT,A2,Lect,11,11,100%,,4.18,4.36,4.09,4.09,3.73,4.45,4.55,4.64,4,3.82
Fall,2015,JERRY COLTIN,CRM,93814,GLLS AUCTN HSE ECON,A1,Lect,7,9,78%,,7.57,4.71,4,4.14,4,4.86,4.57,4.71,4.14,4.29
Fall,2015,JAMIE MCMAHON,CRM,93828,ADV TPCS FUNDRAISING,A2,Lect,6,7,86%,,6,4.83,4.33,4.5,4.83,4.83,4.5,4.83,4.67,4.33
Fall,2015,DAVID GURWIN,CRM,93831,LAW AND THE ARTS,A,Lect,20,24,83%,,10.9,4.4,4.55,4.5,3.45,4.6,4.3,4.2,4.25,4.2
Fall,2015,ANDREW SWENSEN,CRM,93835,AESTHETIC CRITL JDGM,A1,Lect,4,5,80%,,12,5,5,5,5,4.75,4.75,5,5,4.75
Fall,2015,DANIEL GREEN,CRM,93861,SCRIPT/STORY ANALYSS,A,Lect,21,28,75%,,9.48,4.62,4.05,4.19,3.48,4.29,4,4.57,4.05,4
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,A1,Lect,20,20,100%,,6.65,4.8,4.8,4.7,4.8,4.85,4.6,4.85,4.75,4.75
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,B1,Lect,18,18,100%,,8.94,4.83,4.56,4.61,4.78,4.72,4.56,4.89,4.72,4.44
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,C1,Lect,18,18,100%,,6.67,4.72,4.67,4.72,4.89,4.78,4.67,4.78,4.78,4.44
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,D2,Lect,19,20,95%,,6.89,4.58,4.42,4.63,4.32,4.68,4.47,4.63,4.21,4.16
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,E2,Lect,19,19,100%,,6.26,4.53,4.26,4.58,4.68,4.47,4.47,4.68,4.32,4.16
Fall,2015,KIM HYATT,HC,94701,BUSINESS ENGLISH,F2,Lect,18,18,100%,,8.44,4.61,4.28,4.44,4.28,4.5,4.33,4.61,4.33,4.28
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,A1,Lect,22,25,88%,,7.09,4.55,3.36,3.91,3.55,4.5,4.23,4.73,4.14,3.73
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,B1,Lect,23,25,92%,,8.17,4.45,4.04,4.35,4.09,4.64,4.39,4.43,4.39,4.17
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,C1,Lect,19,25,76%,,6.11,4.32,3.26,3.89,3.74,4.42,3.95,4.47,4.11,3.74
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,D2,Lect,23,25,92%,,6.71,4.65,4.09,4.7,4.48,4.78,4.48,4.78,4.65,4.61
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,E2,Lect,23,23,100%,,6,4.83,4.52,4.61,4.13,4.78,4.61,4.87,4.65,4.35
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,K1,Lect,15,30,50%,,8,4.67,4.53,4.73,4.27,4.87,4.67,4.8,4.73,4.57
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,L2,Lect,27,32,84%,,8.04,4.74,4.44,4.56,4.48,4.63,4.67,4.67,4.67,4.52
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,M2,Lect,19,28,68%,,10.61,4.47,4.26,4.32,4,4.53,4.21,4.58,4.32,4.05
Fall,2015,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,N1,Lect,20,26,77%,,9.6,4.8,4.65,4.7,4.7,4.9,4.8,4.85,4.8,4.75
Fall,2015,MARTIN GAYNOR,HC,94705,HEALTH ECONOMICS,A,Lect,19,29,66%,,6.17,3.89,3.74,3.58,3.32,4.05,3.79,4.32,3.79,3.58
Fall,2015,ARI LIGHTMAN,HC,94707,PRINCIPLES OF MRKTG,A1,Lect,36,37,97%,,7.31,4.5,4.19,4.14,3.83,4.47,4.28,4.69,4.22,4.03
Fall,2015,ARI LIGHTMAN,HC,94707,PRINCIPLES OF MRKTG,B1,Lect,31,32,97%,,6.35,4.68,4.39,4.45,4.19,4.61,4.52,4.87,4.48,4.42
Fall,2015,JARED SIMMER,HC,94800,NEGOTIATION,B2,Lect,21,28,75%,,6.29,3.86,3.62,3.9,3.33,4.29,3.71,3.62,3.57,3.55
Fall,2015,LINDA MOYA,HC,94800,NEGOTIATION,C2,Lect,30,37,81%,,6.86,4.2,3.57,3.7,3.77,4.17,4.1,4.53,3.83,3.77
Fall,2015,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,A1,Lect,20,27,74%,,5,4.5,4.3,4.25,4.37,4.3,4.4,4.65,4.35,4.35
Fall,2015,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,B2,Lect,24,33,73%,,5.88,4.67,4.58,4.58,4.71,4.75,4.79,4.75,4.67,4.67
Fall,2015,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,C1,Lect,13,17,76%,,5.46,4.62,4,4.08,4.31,4.31,4.46,4.85,4.62,4.5
Fall,2015,KRISTEN KURLAND,HC,94802,GEOGRPHC INFO SYSTEM,A,Lect,24,32,75%,,10.09,4.75,4.67,4.71,4.58,4.88,4.54,4.79,4.63,4.63
Fall,2015,ZHEN QIAN,HC,94802,GEOGRPHC INFO SYSTEM,B,Lect,17,26,65%,,8.88,4.35,4.53,4.53,4.35,4.53,4.47,4.82,4.35,4.47
Fall,2015,STEFAN LABASH,HC,94803,CONSULTNG LAB,A1,Lect,18,24,75%,,7.89,4.22,4.11,4.33,4.44,4.67,4.44,4.67,4.33,4.22
Fall,2015,LINDA CHAOUSIS,HC,94803,CONSULTNG LAB,K1,Lect,16,29,55%,,7.2,4.81,4.75,4.63,4.63,4.63,4.44,4.94,4.44,4.31
Fall,2015,LINDA CHAOUSIS,HC,94804,TRANSFMTNL LEADERSHP,K2,Lect,8,16,50%,,8.86,4.88,4.88,4.88,4.88,4.75,4.63,4.88,4.88,4.75
Fall,2015,ALESSANDRO ACQUISTI,HC,94806,PRIVACY DIGITAL AGE,A1,Lect,19,36,53%,,8.79,4.68,4.63,4.68,4.53,4.84,4.84,4.95,4.79,4.63
Fall,2015,CHRIS BRUSSALIS,HC,94808,MANAGEMENT CONSLTG,A,Lect,20,24,83%,,8.3,4.65,4.4,4.65,4.15,4.6,4.55,4.7,4.45,4.3
Fall,2015,CHRIS BRUSSALIS,HC,94808,MANAGEMENT CONSLTG,B,Lect,29,39,74%,,8.14,4.48,4.34,4.38,4.1,4.34,4.41,4.48,4.21,3.93
Fall,2015,DAVID LASSMAN,HC,94811,STRATEGY DEVELOPMENT,A1,Lect,27,34,79%,,7.89,4.74,4.56,4.56,4.22,4.74,4.7,4.81,4.7,4.52
Fall,2015,TIMOTHY ZAK,HC,94811,STRATEGY DEVELOPMENT,B2,Lect,20,25,80%,,7.68,4.55,4.55,4.68,3.7,4.65,4.7,4.9,4.6,4.65
Fall,2015,JOSEPH MERTZ,HC,94812,TECHNOLOGY INTN DVLP,A2,Lect,14,19,74%,,8.23,4.07,4.21,4.21,3.86,4.36,4.07,4.5,3.93,4.31
Fall,2015,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,A1,Lect,20,21,95%,,8.05,4.3,4.5,4.6,4.2,4.65,4.45,4.7,4.4,4.16
Fall,2015,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,B1,Lect,20,21,95%,,9.17,4.6,4.6,4.8,4.1,4.6,4.6,4.7,4.6,4.35
Fall,2015,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,C1,Lect,13,13,100%,,8,4.46,4.31,4.38,4.38,4.23,4.38,4.69,4.38,4.08
Fall,2015,JAN MCCONCHIE,HC,94813,PROJECT MANAGEMENT,K1,Lect,14,27,52%,,5.86,3.57,3.14,3.36,2.64,3.43,3,4.07,3.07,2.79
Fall,2015,LINDA BABCOCK,HC,94817,NEGOTIATION:INTL FOC,B,Lect,6,9,67%,,8.6,4.83,4.83,4.67,4.67,4.83,4.5,4.67,4.83,4.67
Fall,2015,ARI LIGHTMAN,HC,94823,MSMNT ANL SCL MDA IN,A,Lect,30,44,68%,,8.2,4.23,4.1,4.03,4.07,4.57,4.07,4.8,4.23,4.03
Fall,2015,MATTHEW HANNIGAN,HC,94824,CRTG RESLTS ORNT PRG,A1,Lect,15,17,88%,,7.36,4.53,4.67,4.53,4,4.47,4.47,4.93,4.6,4.4
Fall,2015,JANEL SUTKUS,HC,94828,SURVEY DESIGN,A1,Lect,18,19,95%,,7.5,3.5,3.61,3.89,3.22,3.83,3.67,3.44,3.18,3.22
Fall,2015,BEIBEI LI,HC,94832,BUSN INTLG DTA MNG,A2,Lect,30,40,75%,,9.72,3.57,3.33,3.37,3.17,3.7,3.4,4.03,3.23,3.3
Fall,2015,BEIBEI LI,HC,94832,BUSN INTLG DTA MNG,B2,Lect,27,37,73%,,8.81,3.85,3.85,3.89,3.48,3.89,3.48,4.22,3.48,3.41
Fall,2015,JONATHAN CAULKINS,HC,94833,DC AN MULTV DEC MKG,A2,Lect,13,17,76%,,8.69,4.38,4.31,4.38,4.08,4.54,4.69,4.08,4.54,4.62
Fall,2015,AKSHAYA JHA,HC,94834,APPL ECONOMETRICS I,A1,Lect,16,22,73%,,11.25,4.06,3.75,3.56,3.88,4,3.44,4.63,3.63,3.6
Fall,2015,CIPRIAN DOMNISORU,HC,94835,APPL ECONOMETRICS II,A2,Lect,8,8,100%,,18.63,4.63,4.5,4.5,4.38,4.63,4.75,4.75,4.38,4.13
Fall,2015,SEAN AMMIRATI,HC,94840,LEAN ENTRPRNSHP,A1,Lect,21,39,54%,,6.55,4.52,4.71,4.67,4.48,4.67,4.71,4.76,4.67,4.67
Fall,2015,OLEXANDRA CHOULDECHOVA,HC,94842,PROGRMG R ANALYTICS,A1,Lect,26,35,74%,,11.5,4.62,4.77,4.73,4.65,4.81,4.77,4.88,4.65,4.73
Fall,2015,OLEXANDRA CHOULDECHOVA,HC,94842,PROGRMG R ANALYTICS,B2,Lect,30,35,86%,,10.87,4.53,4.57,4.77,4.5,4.57,4.6,4.87,4.53,4.73
Fall,2015,Mattia Ciollaro,HC,94842,PROGRMG R ANALYTICS,C1,Lect,24,32,75%,,10.75,4.54,4.13,3.79,4.29,4.04,3.96,4.58,3.79,3.79
Fall,2015,Mattia Ciollaro,HC,94842,PROGRMG R ANALYTICS,K1,Lect,13,32,41%,,15,3.69,3.69,3.54,3.31,3.23,3.23,4.31,3.23,3.23
Fall,2015,BRETT CRAWFORD,HC,94843,RSH SM ARTS MNG TCH,A,Lect,6,9,67%,,7.4,4.83,4.17,4.67,5,4.67,4.17,4.83,4.83,4.5
Fall,2015,ZHEN QIAN,HC,94845,GROWTH INTELLG TRANS,A2,Lect,18,26,69%,,5.5,4.44,4.41,4.24,4.06,4.71,4.59,4.76,4.47,4.35
Fall,2015,SEAN AMMIRATI,HC,94850,SCIENCE OF GROWTH,A2,Lect,25,46,54%,,5.96,4.6,4.44,4.48,4.28,4.52,4.52,4.8,4.56,4.44
Fall,2015,"LASSMAN, D. (co-taught)",HC,94854,DEV AS A LEADER,A2,Lect,23,25,92%,,6.77,4.91,4.7,4.78,4.7,5,4.74,4.74,4.7,4.82
Fall,2015,"ROUSSEAU, D. (co-taught)",HC,94854,DEV AS A LEADER,A2,Lect,23,25,92%,,6.57,4.78,4.65,4.74,4.74,4.83,4.87,4.83,4.87,4.78
Fall,2015,JAMES JORDAN,HC,94899,APPRENTICESHIP,A,Lect,3,5,60%,,5,4.33,4.67,4.67,4.67,4.33,4.33,4.67,4.67,4.67
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,1,Lect,42,58,72%,,11.57,3.93,4,3.95,3.5,3.95,3.86,4.24,3.71,3.81
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,1,Lect,42,58,72%,,11.56,3.85,3.85,3.78,3.65,3.93,3.8,4.25,3.6,3.78
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,2,Lect,39,58,67%,,13.36,4.21,4.26,4.15,4,4.18,4.21,4.46,4.21,3.97
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,2,Lect,39,58,67%,,13.06,3.74,3.72,3.72,3.44,3.72,3.62,4.15,3.56,3.59
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,3,Lect,39,57,68%,,13.59,4.1,4.1,4.1,3.77,3.97,4,4.33,3.92,3.79
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,3,Lect,39,57,68%,,13.6,3.97,3.97,4.05,3.69,3.85,3.9,4.28,3.64,3.77
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,A,Lect,10,15,67%,,9.67,3.8,3.7,3.8,3.7,4,3.9,4,3.8,3.8
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,A,Lect,10,15,67%,,10.25,3.67,3.44,3.56,3.67,3.89,3.78,3.78,3.44,3.56
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,B,Lect,9,15,60%,,12.63,4,4,4,3.88,4.25,3.75,4.13,3.88,4.13
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,B,Lect,9,15,60%,,12.63,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,C,Lect,6,15,40%,,9.5,4.17,4.17,4.33,3.67,4.17,4.17,4.83,4.17,4
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,C,Lect,6,15,40%,,10,4.17,4.17,4.17,3.83,4,4.33,4.83,4.17,4
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,D,Lect,8,13,62%,,13.13,4,4.13,3.25,3.38,3.75,4.25,4.5,3.63,3.75
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,D,Lect,8,13,62%,,14.29,3.75,3.75,3.25,3.38,3.5,4,4.25,3.5,3.5
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,E,Lect,7,14,50%,,11.86,4.29,4.43,4.29,4.29,4.29,4.29,4.43,4.43,4.14
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,E,Lect,7,14,50%,,11.86,4,3.71,4,3.86,4,3.57,4.14,3.57,3.71
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,F,Lect,7,14,50%,,12.86,3.83,4.17,4,3.67,3.83,4.17,4.33,4,3.5
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,F,Lect,7,14,50%,,12.86,3.67,3.67,4,3.5,3.83,3.67,4,3.5,3.5
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,G,Lect,10,15,67%,,11.6,4.4,4.4,4.4,4.3,4.6,4.5,4.5,4.4,4.4
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,G,Lect,10,15,67%,,11.6,4.1,3.9,3.9,4,4.2,4,4.3,4.1,4.1
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,H,Lect,12,15,80%,,13.09,4.42,4.55,4.36,4.09,4.36,4.45,4.55,4.45,3.91
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,H,Lect,12,15,80%,,13.11,3.9,4,3.9,3.7,3.8,3.9,4.5,3.9,4
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,I,Lect,9,15,60%,,14.22,4.11,4,4.22,3.89,4,4,4.44,3.56,3.67
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,I,Lect,9,15,60%,,12.43,4.25,4.13,4.5,4.13,4.13,4.13,4.5,4,4.25
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,J,Lect,10,13,77%,,10.9,3.8,3.8,3.7,3.7,3.8,3.7,3.8,3.7,3.6
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,J,Lect,10,13,77%,,11.56,3.6,3.6,3.7,3.7,3.4,3.4,3.7,3.5,3.4
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,M,Lect,10,15,67%,,13.3,4.3,4.3,4.3,4.1,4.3,4.2,4.4,4.3,4.22
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,M,Lect,10,15,67%,,13.29,4.22,4,4.1,3.9,4,4,4.1,3.7,3.89
Fall,2015,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,N,Lect,6,14,43%,,11,4.5,4.33,4.17,4,4.17,4,4.5,4.17,3.67
Fall,2015,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,N,Lect,6,14,43%,,11,3.83,3.83,3.67,3.33,3.33,3.83,4,3,2.83
Fall,2015,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,A,Lect,28,34,82%,,11.84,4.5,4.82,4.75,4.57,4.57,4.75,4.71,4.71,4.75
Fall,2015,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,B,Lect,26,35,74%,,12.32,4.62,4.69,4.73,4.38,4.73,4.77,4.8,4.73,4.46
Fall,2015,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,C,Lect,29,42,69%,,12.72,4.41,4.62,4.55,4.21,4.36,4.52,4.59,4.41,4.55
Fall,2015,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,D,Lect,26,35,74%,,13.08,4.69,4.77,4.85,4.69,4.81,4.81,4.85,4.81,4.58
Fall,2015,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,E,Lect,23,32,72%,,13.77,4.74,4.78,4.83,4.61,4.74,4.83,4.7,4.78,4.83
Fall,2015,JEREMY SMITH,ISM,95703,DATABASE MANAGEMENT,Z,Lect,17,24,71%,,10.75,3.71,3.94,4,3.47,3.71,3.75,4.12,3.88,3.76
Fall,2015,RIAZ ESMAIL ZADEH,ISM,95705,TELECOMMNCTNS MNGMNT,K,Lect,28,31,90%,,13.07,4.79,4.61,4.64,4.29,4.64,4.68,4.75,4.57,4.5
Fall,2015,RIAZ ESMAIL ZADEH,ISM,95705,TELECOMMNCTNS MNGMNT,L,Lect,27,34,79%,,11.63,4.44,4.56,4.48,4.33,4.48,4.63,4.7,4.56,4.22
Fall,2015,RIAZ ESMAIL ZADEH,ISM,95705,TELECOMMNCTNS MNGMNT,M,Lect,29,34,85%,,12,4.75,4.71,4.64,4.29,4.64,4.54,4.75,4.78,4.5
Fall,2015,SAKIR YUCEL,ISM,95705,TELECOMMNCTNS MNGMNT,Z,Lect,12,16,75%,,13.42,4.83,4.83,4.75,4.75,4.83,4.83,4.83,4.83,4.83
Fall,2015,CONSTANTINE COIS,ISM,95706,OBJ ORIENTED A & D,A1,Lect,34,48,71%,,9.21,4.35,4.24,4.35,3.79,4.27,4.21,4.47,4.21,3.76
Fall,2015,CONSTANTINE COIS,ISM,95706,OBJ ORIENTED A & D,B2,Lect,31,49,63%,,9.03,4.52,4.42,4.4,4.06,4.47,4.42,4.55,4.35,4.16
