Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2016,DOUGLAS COULSON,ENG,76875,LAW PERFORM & IDENT,A,Lect,4,4,100%,9.5,4.25,3.75,3.75,3.5,4.25,3.75,4.5,4,3.75
Spring,2016,DOUGLAS COULSON,ENG,76882,HISTORY OF RHETORIC,A,Lect,6,6,100%,11,4.17,3.5,2.83,3.67,4.17,4,4.17,3.67,3.5
Spring,2016,NECIA WERNER,ENG,76887,WEB DESIGN,1,Lect,6,7,86%,10.5,5,3.67,4.5,4.33,5,4.33,5,4.67,4.5
Spring,2016,PAUL MAZAITIS,ENG,76887,WEB DESIGN,A,Lect,6,7,86%,6.5,5,5,5,5,5,4.83,5,4.83,4.83
Spring,2016,SUGURU ISHIZAKI,ENG,76889,ADVANCED DOC & INFO,A,Lect,14,14,100%,8,4.79,4.71,4.64,4.79,4.57,4.71,4.93,4.79,4.64
Spring,2016,DANIELLE WETZEL,ENG,76903,TCHG WRTG PRCT II,A,Lect,3,4,75%,2,5,4.33,4.67,4.33,5,4.33,5,4.33,4.33
Spring,2016,REBECCA MORRIS,H00,65102,HUMANTIES SCHOLRS II,A,Lect,5,6,83%,5,5,4.6,4.4,4.8,4.2,4.4,5,4.6,4.6
Spring,2016,MARIA ELENA VERSARI,H00,65202,HUMANTIES SCHOLAR IV,A,Lect,4,5,80%,8.75,4.75,4,4.25,4.75,4.5,4.5,4.75,4.75,4.5
Spring,2016,TIMOTHY HAGGERTY,H00,65402,HUM SCHLRS SR RES SM,A,Lect,1,4,25%,2,4,4,4,4,4,4,4,4,4
Spring,2016,RICKY LAW,HIS,79104,GLOBAL HISTORIES,1,Lect,139,181,77%,6.49,4.53,4.63,4.57,3.82,4.57,4.55,4.64,4.51,4.22
Spring,2016,RICKY LAW,HIS,79104,GLOBAL HISTORIES,2,Lect,100,160,63%,6.09,4.6,4.63,4.59,3.85,4.63,4.56,4.81,4.65,4.23
Spring,2016,JAY ROSZMAN,HIS,79104,GLOBAL HISTORIES,3,Lect,17,26,65%,7.65,4.53,4.41,4.29,4.47,4.24,4.41,4.82,4.47,4.12
Spring,2016,BENJAMIN REILLY,HIS,79104,GLOBAL HISTORIES,W,Lect,16,23,70%,8.25,4.88,4.88,4.81,4.94,4.75,4.75,5,4.81,4.81
Spring,2016,Edda FIELDS-BLACK,HIS,79162,FR SEM: SLAV FRE AFR,A,Lect,7,11,64%,6.71,4.29,4,4.14,4.14,4.29,4.43,4.71,4.43,4.14
Spring,2016,LISA TETRAULT,HIS,79178,FR SEM:BODY POLITICS,A,Lect,14,15,93%,8.21,4.93,4.43,4.71,4.79,4.86,4.93,5,4.93,4.93
Spring,2016,LAURIE EISENBERG,HIS,79200,INTRO HIS RESEARCH,A,Lect,8,15,53%,8.13,4.88,4.25,4.75,4.88,4.75,4.57,4.63,4.88,4.75
Spring,2016,ALLYSON CREASMAN,HIS,79202,FL SP EARLY MOD EUR,A,Lect,7,20,35%,8,4.86,4.71,4.43,4.71,4.57,4.86,4.86,4.86,4.86
Spring,2016,MICHAL FRIEDMAN,HIS,79205,20TH/21ST CENT EUROP,A,Lect,10,22,45%,6.5,4.5,3.9,3.8,3.8,4.1,3.8,4.6,3.9,4
Spring,2016,ALLYSON CREASMAN,HIS,79206,CRIME EARLY MOD EUR,A4,Lect,9,20,45%,5.67,4.22,4.56,4.67,4.56,4.44,4.44,5,4.44,4.56
Spring,2016,JIACHENG LIU,HIS,79209,WOMEN/GENDER E. ASIA,A,Lect,10,11,91%,7.7,4.6,4.5,4.7,4.5,4.8,4.8,4.3,4.4,4.6
Spring,2016,JOHN SOLURI,HIS,79219,MODERN CUBA,A4,Lect,10,26,38%,6.8,4.5,4.3,4.4,4.1,4.44,4.3,4.6,4.3,4.4
Spring,2016,LAURIE EISENBERG,HIS,79230,ARB ISR CFL PC PRCS,A,Lect,9,23,39%,7,4.56,4.44,4.56,4.33,4.67,4.56,4.44,4.44,4.56
Spring,2016,SHAWN ALFONSO-WELLS,HIS,79235,CARIBBEAN CULTURES,A,Lect,12,29,41%,7,4.17,3.83,4.17,3.83,4.33,4.25,4.58,4,4
Spring,2016,ANDREW RAMEY,HIS,79249,20TH/21ST CENT U.S.,A,Lect,13,18,72%,8,5,4.92,4.77,4.77,4.77,4.92,5,4.92,4.69
Spring,2016,JAY ROSZMAN,HIS,79255,IRISH HISTORY,A4,Lect,12,21,57%,6.25,4.92,4.67,4.91,4.91,4.73,4.82,4.91,4.91,4.82
Spring,2016,BENNO WEINER,HIS,79262,MODERN CHINA,A,Lect,14,25,56%,7.77,4.71,4.64,4.64,4.43,4.57,4.79,4.93,4.64,4.57
Spring,2016,WENDY GOLDMAN,HIS,79266,RSN HST: COMM CAPTLM,A,Lect,13,14,93%,6.85,4.77,4.77,4.77,4.38,4.92,4.69,4.85,4.85,4.69
Spring,2016,MICHAL FRIEDMAN,HIS,79273,JEWS& MUSLIMS IN HIS,A,Lect,6,10,60%,7,4.33,4.17,4,4,4,3.83,4.83,4,4
Spring,2016,KAREN FAULK,HIS,79275,INTRO TO GLOBAL STDS,A,Lect,19,20,95%,8.47,4.53,4.47,4.37,4,4.42,4.26,4.89,4.21,3.84
Spring,2016,LANSINE KABA,HIS,79285,ISLAM IN THE US,W,Lect,17,27,63%,6.06,4.35,3.76,3.82,4.12,4.18,4.06,4.24,4.12,4.24
Spring,2016,LAUREN HERCKIS,HIS,79286,ARCHAEOLOGY: ANC WLD,A3,Lect,12,18,67%,8,4.92,4.83,4.83,4.92,4.91,4.83,4.92,4.75,4.67
Spring,2016,LAUREN HERCKIS,HIS,79287,ARCHAEOLOGY:USE/ABUS,A4,Lect,16,24,67%,6.31,4.88,4.94,4.94,4.81,4.94,4.81,4.94,4.94,4.88
Spring,2016,Edda FIELDS-BLACK,HIS,79290,SLAVE PASSAGE,A4,Lect,8,18,44%,5,4.38,4.13,4.13,4,4.25,4.13,4.63,4,4.13
Spring,2016,CHRISTOPHER PHILLIPS,HIS,79305,MONEYBALL NATION,1,Lect,20,34,59%,6.65,4.9,4.55,4.7,4.42,4.7,4.75,4.95,4.95,4.9
Spring,2016,LANSINE KABA,HIS,79307,RELGN POLTC MDL EAST,W,Lect,14,24,58%,10.15,4.79,4.43,4.43,4.43,4.86,4.71,4.92,4.64,4.71
Spring,2016,JEFFREY HINKELMAN,HIS,79308,CRIME/JUST AMER FILM,A,Lect,8,26,31%,7.63,4.5,4.5,4.5,4.5,4.5,4.38,4.5,4.5,4.5
Spring,2016,EMANUELA GRAMA,HIS,79314,POLITICS & CLT MEMRY,A,Lect,6,9,67%,6.5,4.33,2.83,3.17,3.83,4.33,3.67,4.67,3.83,3.83
Spring,2016,LISA TETRAULT,HIS,79320,WOMEN POLTCS & PROTS,A,Lect,10,15,67%,7.4,4.8,4.8,4.8,4.6,4.9,4.9,4.8,5,4.9
Spring,2016,TIMOTHY HAGGERTY,HIS,79325,US GAY & LESBIAN HIS,A4,Lect,11,25,44%,5.55,4.55,4.36,4.36,4,4.82,4.82,4.64,4.64,4.36
Spring,2016,LINDA BENEDICT-JONES,HIS,79328,PHTGR & PHOTGY WW II,A,Lect,6,14,43%,4.5,4.67,4.83,4.67,4.67,4.67,5,4.83,4.83,4.83
Spring,2016,KEVIN BROWN,HIS,79329,THE BOMB: NUC WEAPON,A,Lect,7,10,70%,7,5,4.71,5,4.71,4.71,4.71,5,4.86,4.86
Spring,2016,ELISABETH KASKE,HIS,79337,GRT DVGNC ECO HIST,A,Lect,1,5,20%,8,4,4,4,5,4,3,4,4,4
Spring,2016,ANDREW MASICH,HIS,79344,PUBLIC HIS: OUT CLSR,A4,Lect,8,20,40%,5.75,4.63,4,4.38,4,4.75,4.38,4.5,4.38,4.38
Spring,2016,SCOTT SANDAGE,HIS,79345,ROOTS OF ROCK & ROLL,A,Lect,60,100,60%,6.4,4.98,4.93,4.83,4.75,4.85,4.88,4.95,4.95,4.92
Spring,2016,SCOTT SANDAGE,HIS,79346,AMERICN POLITL HUMOR,A,Lect,19,23,83%,6.83,4.95,4.89,4.89,4.95,4.95,4.95,4.89,5,4.84
Spring,2016,BARBARA BURSTIN,HIS,79349,HOLOCAUST HISTCL PRP,A,Lect,10,19,53%,8,4.7,4.5,4.7,4.3,4.7,4.7,4.7,4.7,4.6
Spring,2016,KAREN FAULK,HIS,79355,"REFUG, IMMIG,CITIZEN",A,Lect,12,17,71%,8.75,4.75,4.75,4.75,4.67,4.75,4.75,4.75,4.67,4.25
Spring,2016,KENNETH KEELING,HIS,79357,HIS BLACK AMERIC MUS,A,Lect,3,10,30%,5,4,4,4,4,4.33,4,4.33,4,4
Spring,2016,STEVEN SCHLOSSMAN,HIS,79363,RISE OF MODERN GOLF,A4,Lect,13,28,46%,5.92,4.77,4.69,4.62,4.69,4.77,4.92,5,4.77,4.85
Spring,2016,MICHAEL KLINE,HIS,79365,CNFLT ACDT MED WRLD,W,Lect,8,13,62%,6.88,4.25,4.25,4.25,4.13,4.38,4.25,4.5,4.38,4.13
Spring,2016,MICHAEL KLINE,HIS,79366,EMERGNC MOD MID EAST,W,Lect,18,22,82%,7.5,4.56,4.44,4.39,4.5,4.5,4.44,4.78,4.44,4.5
Spring,2016,BENJAMIN REILLY,HIS,79367,DISASTROUS ENCOUNTER,W,Lect,15,23,65%,8.93,4.93,4.87,4.93,4.87,4.93,5,4.93,4.93,4.87
Spring,2016,VAGEL KELLER,HIS,79369,DIS FLOODS/HURRICANE,A4,Lect,15,27,56%,5.4,4,4.2,3.87,3.47,3.67,3.87,4.53,3.73,3.53
Spring,2016,JOE TROTTER,HIS,79371,AFRN AMRCN URBN HSTY,A,Lect,9,14,64%,8,4.89,4.44,4.67,4.56,4.75,4.38,4.88,4.5,4.5
Spring,2016,JOHN SOLURI,HIS,79377,FOOD: HISTORY EATING,A,Lect,12,24,50%,6.75,4.67,4.75,4.75,4.67,4.67,4.58,4.92,4.58,4.42
Spring,2016,NAUM KATS,HIS,79396,MUSIC & SOCIETY CNTY,A,Lect,18,34,53%,6.76,4.44,4.33,4.39,4.33,4.44,4.44,4.61,4.5,4.56
Spring,2016,EMANUELA GRAMA,HIS,79400,ADV SEM GLOBL STUDES,A,Lect,9,13,69%,9.33,4.22,4,4.11,4.11,4.33,4,4.44,4,4
Spring,2016,CHARLENE CASTELLANO,HIS,79427,RUSSIAS DEMONS,A,Lect,1,4,25%,8,5,5,5,5,5,5,5,5,5
Spring,2016,KATHERINE LYNCH,HIS,79701,GRAD RESEARCH SEM I,A,Lect,3,3,100%,13.33,4.33,4.33,4,4,4.33,4,4.33,4,4
Spring,2016,RICKY LAW,HIS,79705,SEMINAR IN INSTRCTN,A3,Lect,2,3,67%,5,3.5,4,3.5,3.5,3.5,3.5,4,3.5,3
Spring,2016,WENDY GOLDMAN,HIS,79722,WAR GENDER FMLY WMN,A,Lect,6,6,100%,12.5,5,5,5,5,5,5,5,5,5
Spring,2016,JOLANTA LION,HSS,66204,FILM FESTIVAL,A,Lect,1,4,25%,8,3,3,3,3,2,2,3,3,3
Spring,2016,ANDREW BAUSCH,IPS,84124,FR SEM: DEMOCR & WAR,A,Lect,13,14,93%,8.46,4.08,4.08,4,3.77,3.92,3.92,4.31,3.77,3.54
Spring,2016,COLIN CLARKE,IPS,84275,COMPARATIVE POLITICS,A,Lect,25,32,78%,7.25,4.68,4.16,4.12,3.88,4.6,4.56,4.52,4.48,4.28
Spring,2016,KAZUTO OHTSUKI,IPS,84320,DOM POL & INTL AFFRS,A,Lect,9,20,45%,5.33,4.56,4.33,4.33,4.33,4.56,4.67,4.78,4.38,4
Spring,2016,ANDREW BAUSCH,IPS,84321,AUTOCRATS & DEMOCRTS,A,Lect,3,4,75%,10,4.67,5,4.67,4.67,5,5,5,4.67,4.67
Spring,2016,KENYA DWORKIN,IPS,84360,WSP: INTERNSHIP SEM,A,Lect,8,10,80%,5.75,4.38,2.5,2.88,3,3,2.88,4.38,2.75,2
Spring,2016,MARTHA DUNIGAN,IPS,84386,PRIVITAZTN OF FORCE,A,Lect,5,7,71%,9.8,5,5,5,4.8,4.6,5,5,5,4.4
Spring,2016,CHAD SERENA,IPS,84388,CONCEPTS CYBER WAR,A,Lect,12,16,75%,6,4.67,4.67,4.5,4.58,4.75,4.75,5,4.42,4.33
Spring,2016,ANNA PECHENKINA,IPS,84389,TERRORSM & INSURGNCY,A,Lect,11,16,69%,7.18,4.91,4.64,4.9,4.45,4.91,4.5,4.91,4.82,4.82
Spring,2016,GEOFFREY MCGOVERN,IPS,84402,JUDCL POLTC & BEHVR,A,Lect,3,6,50%,9,5,5,5,5,5,5,5,5,5
Spring,2016,ANNA PECHENKINA,IPS,84414,INTL SUBNTL SECURITY,A,Lect,8,12,67%,8.38,4.71,4.88,4.63,4.63,4.86,5,5,4.88,4.88
Spring,2016,THOMAS KARAKO,IPS,84450,IRP CAPSTN PLY FORUM,A3,Lect,8,10,80%,7.63,4.75,4.63,4.5,3.75,4.75,4.25,5,4.63,4.63
Spring,2016,KIRON SKINNER,IPS,84450,IRP CAPSTN PLY FORUM,A4,Lect,9,10,90%,8,4.56,4.67,4.78,3.78,4.67,4.22,4.67,4.56,4.67
Spring,2016,ANNA PECHENKINA,IPS,84614,INTL SUBNTL SECURITY,A,Lect,2,2,100%,9.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4,3.5
Spring,2016,CHAD SERENA,IPS,84688,CONCEPTS CYBER WAR,A,Lect,2,3,67%,5,5,5,4,5,5,5,5,4.5,5
Spring,2016,ANNA PECHENKINA,IPS,84689,TERRORISM & INSRGNCY,A,Lect,3,4,75%,10,4.33,5,4.67,4.67,4.67,5,4.33,4,4.33
Spring,2016,JOSEPH SCOTT,ISH,67211,INTRO BUS SYS PRGM,A,Lect,3,5,60%,5,4.33,4.67,4.67,4.67,4.67,4.67,5,4.33,4.33
Spring,2016,JERIA MCKNIGHT,ISH,67250,INFO SYSTEMS MILIEUX,A,Lect,27,51,53%,8.22,4.59,4.33,4.44,4.33,4.67,4.41,4.74,4.44,4.33
Spring,2016,CHADI AOUN,ISH,67250,INFO SYSTEMS MILIEUX,W,Lect,16,32,50%,8,4.81,4.75,4.69,4.69,4.75,4.81,4.94,4.63,4.69
Spring,2016,CLARENCE HEIMANN,ISH,67272,APPLCTN DESGN & DEV,1,Lect,10,33,30%,15,4.7,4.5,4.5,4.6,4.8,4.6,4.7,4.5,4.5
Spring,2016,CLARENCE HEIMANN,ISH,67272,APPLCTN DESGN & DEV,2,Lect,11,21,52%,14.45,4.45,4.36,4.55,4.18,4.5,4.18,4.27,4.36,4.45
Spring,2016,DANIEL PHELPS,ISH,67272,APPLCTN DESGN & DEV,W,Lect,9,12,75%,10.63,5,4.89,5,4.67,4.89,4.78,5,4.78,5
Spring,2016,DANIEL PHELPS,ISH,67272,APPLCTN DESGN & DEV,X,Lect,9,13,69%,9.67,4.78,4.67,4.78,4.11,4.67,4.67,4.89,4.33,4.22
Spring,2016,DON TAYLOR,ISH,67308,HEALTH CARE IS,A,Lect,4,7,57%,5,3.5,3,3.25,2.25,3.75,3.25,4.5,3.5,3.25
Spring,2016,JUIMING TSAI,ISH,67312,STR INFO SYS MGMT,W,Lect,4,5,80%,8,4.75,4.75,4.75,4.5,4.75,4.75,4.75,4.75,4.75
Spring,2016,DIVAKARAN LIGINLAL,ISH,67317,MBL WB DVL USBY TSTG,A,Lect,13,16,81%,7.08,4.54,4.08,4.08,4.15,4.31,4.17,4.69,4,3.62
Spring,2016,ANIS CHARFI,ISH,67318,BUS PROC MDLNG IMPLM,W,Lect,7,7,100%,8.86,4.57,4.14,4.14,4.43,4.43,4.14,5,4,4.29
Spring,2016,JERIA MCKNIGHT,ISH,67321,SOCIAL INFORMATICS,A4,Lect,11,27,41%,5,4.91,4.91,4.91,4.91,4.91,4.91,4.91,5,4.91
Spring,2016,JUIMING TSAI,ISH,67323,ENTPRS SYS CONCP PRC,W,Lect,7,9,78%,8,4.71,5,4.86,4.86,5,5,5,4.71,4.71
Spring,2016,RANDY WEINBERG,ISH,67353,IT & ENVIRON SUSTAIN,A3,Lect,13,24,54%,6.75,4.38,4.31,3.92,4.23,4.54,3.77,4.77,4.08,4
Spring,2016,ALEXANDER CHEEK,ISH,67356,DSGN BEHAVIORAL CHNG,W,Lect,11,20,55%,8.55,4.91,4.91,4.91,4.91,5,4.82,5,5,4.73
Spring,2016,ALEXANDER CHEEK,ISH,67359,DESIGN FNDMTLS II,W,Lect,12,24,50%,9.75,4.92,4.92,4.67,5,4.83,4.83,5,4.92,4.92
Spring,2016,RAJA SOORIAMURTHI,ISH,67364,PRACTICAL DATA SCI,A,Lect,18,22,82%,6.76,4.89,4.5,4.44,4.28,4.83,4.5,4.83,4.5,4.39
Spring,2016,"HEIMANN, C. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,A,Lect,22,47,47%,13.11,4.81,4.75,4.88,4.63,4.81,4.75,4.81,4.75,4.75
Spring,2016,"SOORIAMURTHI, R. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,A,Lect,22,47,47%,12.81,4.29,4.15,4.29,4,4.23,4.08,4.23,4.15,4.38
Spring,2016,"MCKNIGHT, J. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,A,Lect,22,47,47%,13.15,4.58,4.67,4.67,4.58,4.58,4.75,4.75,4.58,4.58
Spring,2016,"MERTZ, J. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,A,Lect,22,47,47%,13.46,3.9,4,3.9,3.5,3.9,4.1,4.1,3.9,4.1
Spring,2016,"LIGINLAL, D. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,A,Lect,22,47,47%,13.46,4,4,4.09,4.09,4.09,4.09,4.09,4,4.27
Spring,2016,"LIMAM MANSAR, S. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,Lect,20,28,71%,20.53,3.79,3.95,4.11,3.63,4.11,4.11,4.21,4.16,3.11
Spring,2016,"AOUN, C. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,Lect,20,28,71%,18.65,4.15,4.1,4,4.15,4.1,4.3,4.5,4.2,3.35
Spring,2016,"CHARFI, A. (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,Lect,20,28,71%,21.61,3.74,3.68,3.79,3.68,3.89,3.84,4.26,3.89,2.89
Spring,2016,ESTER HOOGSTADEN,ML,82101,ELEMENTARY FRENCH I,A,Lect,9,13,69%,8.67,5,5,5,5,4.88,5,5,5,5
Spring,2016,ESTER HOOGSTADEN,ML,82102,ELEMENTARY FRENCH II,A,Lect,6,6,100%,8,4.83,4.5,4.67,4.83,4.67,4.83,4.83,4.83,4.83
Spring,2016,BONNIE YOUNGS,ML,82102,ELEMENTARY FRENCH II,B,Lect,7,9,78%,9.71,5,4.86,4.71,4.71,5,4.43,4.43,4.86,4.86
Spring,2016,ANNE-MARIE GANSTER,ML,82103,ELEM FRENCH I ONLINE,A,Lect,4,11,36%,7.25,5,4.75,5,5,4.5,5,5,5,5
Spring,2016,CHRISTOPHER JONES,ML,82104,ELEM FRNCH II ONLINE,A,Lect,2,4,50%,17.5,5,5,5,5,5,5,5,5,4
Spring,2016,KHALED AL MASAEED,ML,82112,ELEMENTARY ARABIC II,A,Lect,3,7,43%,9,5,3.67,4.33,4.33,4.33,4.33,5,5,4.5
Spring,2016,NEVINE ABRAHAM,ML,82112,ELEMENTARY ARABIC II,B,Lect,4,7,57%,11,5,5,5,5,5,5,5,5,5
Spring,2016,NEVINE ABRAHAM,ML,82115,BGNG ARBC ORAL COMM,A4,Lect,7,15,47%,5,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71
Spring,2016,CHRISTIAN HALLSTEIN,ML,82121,ELEMENTARY GERMAN I,A,Lect,9,14,64%,6.67,5,5,4.89,4.89,4.89,5,5,5,4.89
Spring,2016,MARTINA WELLS,ML,82122,ELEMENTARY GERMAN II,A,Lect,11,18,61%,7.18,4.82,4.91,4.82,4.64,4.55,4.55,5,4.73,4.73
Spring,2016,MARTINA WELLS,ML,82122,ELEMENTARY GERMAN II,B,Lect,2,9,22%,9.5,4,5,4.5,5,4.5,5,5,4.5,5
Spring,2016,FRANK DOLCE,ML,82131,ELEM CHINESE I,A,Lect,7,7,100%,8.43,4.86,3.86,4.14,4.29,4.57,4.14,4.57,4.43,4.29
Spring,2016,QIONG LI,ML,82131,ELEM CHINESE I,B,Lect,12,13,92%,8.25,5,4.83,4.75,4.83,4.58,4.83,4.92,4.83,4.92
Spring,2016,SETH WIENER,ML,82131,ELEM CHINESE I,C,Lect,12,13,92%,11.67,4.92,4.83,5,5,5,5,5,5,5
Spring,2016,YUEMING YU,ML,82132,ELEM CHINESE II,B,Lect,5,6,83%,8,4.8,4.4,5,4.6,5,4.8,4.2,4.8,4.8
Spring,2016,YUEMING YU,ML,82132,ELEM CHINESE II,C,Lect,7,7,100%,9,4.86,4.71,4.71,5,5,5,4.71,5,5
Spring,2016,GANG LIU,ML,82132,ELEM CHINESE II,D,Lect,10,14,71%,8.6,5,4.7,4.7,4.78,4.8,4.9,4.89,4.89,4.89
Spring,2016,XIAOFEI TANG,ML,82132,ELEM CHINESE II,E,Lect,5,6,83%,7.4,5,5,5,5,5,5,5,5,5
Spring,2016,SUE-MEI WU,ML,82134,ELE CHINESE ONLINE 2,A,Lect,14,14,100%,6.07,4.79,4.71,4.64,4.79,4.64,4.57,4.79,4.71,4.57
Spring,2016,HSIANG-LAN HO-CHEN,ML,82135,ELEM CHNS HRTGE STUD,A,Lect,2,8,25%,9.5,5,4.5,4.5,4.5,4.5,5,5,4,4.5
Spring,2016,HAIXIA WANG,ML,82137,CHINESE CALLGPHY SKL,A,Lect,15,23,65%,4.8,4.6,4.2,4.27,4.33,4.4,4.33,4.73,4.33,4.33
Spring,2016,RACHAEL GULISH,ML,82141,ELEMENTARY SPANISH I,A,Lect,7,13,54%,8,4.57,4.43,4.57,4.57,4.43,4.43,4.86,4.71,4.71
Spring,2016,THERESE TARDIO,ML,82141,ELEMENTARY SPANISH I,B,Lect,5,7,71%,13.25,4.8,4.2,4.2,3.8,4.4,4.2,4.6,4.6,4.6
Spring,2016,RACHAEL GULISH,ML,82142,ELEM SPANISH II,A,Lect,6,7,86%,10,5,4.83,4.83,5,5,5,5,5,5
Spring,2016,ERIK HELIN,ML,82142,ELEM SPANISH II,W,Lect,6,9,67%,7.4,5,4.67,4.67,4.83,4.5,5,4.83,5,5
Spring,2016,CANDACE SKIBBA,ML,82144,ELEM SPANSH II ONLNE,A,Lect,3,4,75%,9,4.67,4.33,4.33,4,4,4,5,4,3.67
Spring,2016,JANICE VAIRO,ML,82162,ELEM ITALIAN II,A,Lect,4,6,67%,6.5,4.75,4.75,4.75,4.5,4.75,4.5,4.5,4.5,4.75
Spring,2016,JANICE VAIRO,ML,82162,ELEM ITALIAN II,B,Lect,6,9,67%,7,5,5,5,5,5,5,5,5,5
Spring,2016,GIOVANNI PUPPO,ML,82162,ELEM ITALIAN II,C,Lect,2,5,40%,9.5,5,4.5,4.5,4.5,5,4.5,5,4,4
Spring,2016,GIOVANNI PUPPO,ML,82163,DLS ITALIAN I OR II,A,Lect,1,2,50%,11,5,5,5,5,5,5,5,5,5
Spring,2016,YASUFUMI IWASAKI,ML,82171,ELEM JAPANESE I,A,Lect,14,14,100%,11.29,4.86,5,5,4.71,4.71,4.71,5,4.86,4.64
Spring,2016,YASUFUMI IWASAKI,ML,82171,ELEM JAPANESE I,B,Lect,5,6,83%,9.8,5,5,5,4.8,5,4.8,5,5,5
Spring,2016,AURORA TSAI,ML,82172,ELEM JAPANESE II,A,Lect,3,3,100%,10,5,5,4.67,5,5,5,5,5,4.67
Spring,2016,FANG-CHI SCHEIDE,ML,82172,ELEM JAPANESE II,B,Lect,4,4,100%,9.5,5,4.5,4.75,5,4.75,5,5,5,5
Spring,2016,FANG-CHI SCHEIDE,ML,82172,ELEM JAPANESE II,C,Lect,6,6,100%,9,4.67,4.5,4.67,4.83,4.5,4.83,5,5,4.33
Spring,2016,CHISATO NINOMIYA,ML,82172,ELEM JAPANESE II,D,Lect,18,18,100%,8.83,4.72,4.72,4.76,4.71,4.65,4.82,4.94,4.71,4.59
Spring,2016,FUMIE GOTO,ML,82173,INTRO JAPANESE I,A,Lect,14,14,100%,7.57,4.93,4.86,4.93,5,4.79,4.86,4.93,4.93,4.93
Spring,2016,NAUM KATS,ML,82186,FR SM:RSSN CLT,A,Lect,13,16,81%,5.69,4.85,4.46,4.62,4.46,4.77,4.54,4.77,4.85,4.85
Spring,2016,CHARLENE CASTELLANO,ML,82192,ELEM RUSSIAN II,A,Lect,2,4,50%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,GABRIELE MAIER,ML,82198,RSRCH TRNG MOD LANG,E,Lect,3,3,100%,2,4.33,4,3.67,3.67,4,4.33,5,4.33,4.33
Spring,2016,ESTER HOOGSTADEN,ML,82201,INTERMED FRENCH I,A,Lect,7,10,70%,5.86,4.57,4.71,4.14,4.57,4.14,4.43,4.86,4.57,4.29
Spring,2016,BONNIE YOUNGS,ML,82202,INTERMED FRENCH II,A,Lect,10,14,71%,8.6,4.8,4.6,4.5,4.6,4.6,4.6,4.6,4.8,4.4
Spring,2016,KHALED AL MASAEED,ML,82212,INTRMDT ARABIC II,A,Lect,2,2,100%,9.5,5,5,5,4.5,5,5,5,5,5
Spring,2016,AMANI ATTIA,ML,82215,INTR MDN AR LT CLT,A,Lect,1,2,50%,8,5,5,5,5,5,5,5,5,5
Spring,2016,ZEINAB IBRAHIM,ML,82216,LIT OF ARAB-SPKG WLD,W,Lect,17,17,100%,7.12,4.71,4.76,4.82,4.65,4.59,4.65,4.65,4.71,4.65
Spring,2016,GABRIELE MAIER,ML,82221,INTERMED GERMAN I,A,Lect,5,5,100%,8,5,5,5,5,5,5,5,5,4.8
Spring,2016,CHRISTIAN HALLSTEIN,ML,82222,INTERMED GERMAN II,A,Lect,2,2,100%,6.5,5,5,5,5,5,5,5,5,5
Spring,2016,STEPHEN BROCKMANN,ML,82227,GRMNY & EURPN UNION,A,Lect,1,2,50%,11,5,5,5,5,4,5,5,5,5
Spring,2016,TIANXUE YAO,ML,82231,INTERMED CHINESE I,A,Lect,3,8,38%,11,4.33,4,4.33,4.67,4.33,4.67,4,4.67,4.67
Spring,2016,TIANXUE YAO,ML,82232,INTERMED CHINESE II,A,Lect,9,12,75%,8.67,4.56,4.56,4.56,4.22,4.56,4.44,4.33,4.33,4.33
Spring,2016,TIANXUE YAO,ML,82232,INTERMED CHINESE II,B,Lect,3,6,50%,8,5,5,5,5,5,5,5,5,4.67
Spring,2016,HSIANG-LAN HO-CHEN,ML,82235,INTERM CHNS HRTG STU,A,Lect,2,7,29%,5,5,3.5,4,5,4,3.5,4,4.5,4
Spring,2016,ZHONGXIN SUN,ML,82238,TPCS IN CHNS CLTR,A,Lect,6,11,55%,4,4.33,3.67,3.83,3.33,4.17,3.5,3.83,3.17,3.5
Spring,2016,CANDACE SKIBBA,ML,82241,INTERMED SPANISH I,A,Lect,5,8,63%,8.6,4.6,4.2,4,3.6,4.4,4,4.8,4,4.2
Spring,2016,FELIPE GOMEZ,ML,82242,INTERMED SPANISH II,A,Lect,3,6,50%,11,4.67,4.33,4.67,4.33,4.33,4.67,4.33,4.67,3.67
Spring,2016,FELIPE GOMEZ,ML,82242,INTERMED SPANISH II,B,Lect,10,11,91%,15.8,4.1,2.7,4.2,4.2,4.2,4,4,4,3.7
